workDate,itemID,duration,rateApplied,payout,payType,projectName,status
"Sep 26, 2024","66f4b05f5ab3d03bff4c55b9","41m 44s","$32.50/hr","$22.61","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f4c2ca9f272a0f5e1a0ce4","26m 38s","$32.50/hr","$14.43","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f4616db94c3d67639378c7","-","-","$240.00","missionReward","-","processed"
"Sep 26, 2024","66f26024732ee1abf9f567ac","2h 54m 51s","$32.50/hr","$94.71","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f428126c9912eb4ab98a31","-","-","$100.00","missionReward","-","processed"
"Sep 26, 2024","66f26015aefa725ccfa7ce9a","4m 56s","$9.75/hr","$0.80","overtimePay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f26015aefa725ccfa7ce9a","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f43cc48a0530eb95054ef0","42m 42s","$32.50/hr","$23.13","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f3ecc042d071e1d1053265","10m 47s","$9.75/hr","$1.75","overtimePay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f3ecc042d071e1d1053265","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f3c5cf7056807a9c36ed7c","8m 10s","$9.75/hr","$1.33","overtimePay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f3c5cf7056807a9c36ed7c","45m ","$32.50/hr","$24.38","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f37f806c2becf72d0236af","-","-","$300.00","missionReward","-","processed"
"Sep 25, 2024","66f37f4a75c409191fe43aeb","38m 15s","$32.50/hr","$20.73","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f290e6c6a9577ac7224bc0","41m 4s","$32.50/hr","$22.25","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f2b7f0a457e3f5f363dfb5","42m 30s","$32.50/hr","$23.02","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f2be7e8c0f3ef0cdadff57","26m 18s","$32.50/hr","$14.25","prepay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f397208d462529ae71b133","-","-","$13.29","prepay","-","processed"
"Sep 25, 2024","66f2ccf1a457e3f5f36453c4","7m 29s","$9.75/hr","$1.22","overtimePay","mtlemur_astrologer","processed"
"Sep 25, 2024","66f2ccf1a457e3f5f36453c4","52m 29s","$32.50/hr","$24.38","prepay","mtlemur_astrologer","processed"
"Sep 24, 2024","66f26025af803c140006b3c8","18m 17s","$9.75/hr","$2.97","overtimePay","mtlemur_astrologer","processed"
"Sep 24, 2024","66f26025af803c140006b3c8","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Sep 24, 2024","66f3063edcdc271b72274265","-","-","$600.00","bonusReward","-","processed"
"Sep 23, 2024","66ef76d356cb384df8f12b95","2h 10m ","$32.50/hr","$86.04","prepay","Ordination Knight","processed"
"Sep 23, 2024","66f09426fb9ec26fa45d5f43","-","-","$100.00","missionReward","-","processed"
"Sep 23, 2024","66f0059107c9b822c591c850","36m 34s","$9.75/hr","$5.94","overtimePay","mtlemur_astrologer","processed"
"Sep 23, 2024","66f0059107c9b822c591c850","3h ","$32.50/hr","$108.88","prepay","mtlemur_astrologer","processed"
"Sep 21, 2024","66ee5a55a8a8c74900a2c851","2h 54m 52s","$32.50/hr","$94.72","prepay","mtlemur_astrologer","processed"
"Sep 21, 2024","66ee320bddc40c2a3819dbe5","-","-","$100.00","missionReward","-","processed"
"Sep 21, 2024","66ede6d0a7a98f1efceea6ba","1h 24m 33s","$32.50/hr","$45.81","prepay","mtlemur_astrologer","processed"
"Sep 21, 2024","66ecdacf48f7dfffd27471a0","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Sep 20, 2024","66ec977874e3735a9d52dfdc","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Sep 20, 2024","66ec97798f17cd5258d6683f","-","-","$25.26","prepay","mtlemur_astrologer","processed"
"Sep 20, 2024","66ec977955cb245d8e46c097","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Sep 20, 2024","66ea974f0ffce9da533ff402","-","-","$7.98","payAdjustment","mtlemur_astrologer","processed"
"Sep 20, 2024","66ec60899e04c4d0cf073245","-","-","$125.00","missionReward","-","processed"
"Sep 20, 2024","66ec97798f17cd5258d6683f","2h 24m 33s","$9.75/hr","$23.49","overtimePay","mtlemur_astrologer","processed"
"Sep 20, 2024","66ec97798f17cd5258d6683f","3h ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66ec4fc2383d327a7a767508","1h 5m 20s","$32.50/hr","$35.39","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66ec4e9231f6187bf16406f9","12m 6s","$9.75/hr","$1.97","overtimePay","mtlemur_astrologer","processed"
"Sep 19, 2024","66ec4e9231f6187bf16406f9","1h 42m 6s","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66ec06b9027f83dc2ce5703d","54m 47s","$32.50/hr","$29.67","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66eba2e487a6a57288b71207","-","-","$160.00","missionReward","-","processed"
"Sep 19, 2024","66ebc8c4b5c9622eab96bf9e","39m 25s","$32.50/hr","$21.36","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66ebc71789580caa1febf431","15m 14s","$32.50/hr","$8.26","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66eba84051259ae726ab17ab","13m 37s","$9.75/hr","$2.22","overtimePay","mtlemur_astrologer","processed"
"Sep 19, 2024","66eba84051259ae726ab17ab","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66eb767772cc8d33e84f4829","1h 2m 19s","$32.50/hr","$33.76","prepay","mtlemur_astrologer","processed"
"Sep 19, 2024","66eb098d6650d624aade28b9","-","-","$100.00","missionReward","-","processed"
"Sep 18, 2024","66e9d74eed2baf7d01d8c874","1h 17m 30s","$32.50/hr","$41.99","prepay","mtlemur_astrologer","processed"
"Sep 18, 2024","66eaee4f89cc374040c91177","1h 11m 13s","$32.50/hr","$38.58","prepay","mtlemur_astrologer","processed"
"Sep 18, 2024","66ea6ed996baf40b38b6788d","5m 28s","$9.75/hr","$0.89","overtimePay","mtlemur_astrologer","processed"
"Sep 18, 2024","66ea6ed996baf40b38b6788d","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 18, 2024","66ea6e8bd6f6c517260d5754","-","-","$70.00","missionReward","-","processed"
"Sep 18, 2024","66ea7071ab8a46eb21dcd998","1h 1m 25s","$32.50/hr","$33.27","prepay","mtlemur_astrologer","processed"
"Sep 18, 2024","66ea974f0ffce9da533ff402","21m 2s","$9.75/hr","$3.42","overtimePay","mtlemur_astrologer","processed"
"Sep 18, 2024","66ea974f0ffce9da533ff402","1h 6m 2s","$32.50/hr","$24.38","prepay","mtlemur_astrologer","processed"
"Sep 18, 2024","66e9cb7056b01ff6e7a90b7d","-","-","$100.00","missionReward","-","processed"
"Sep 17, 2024","66e9e33c16f0ea26fc802f32","1h 5m 23s","$32.50/hr","$35.42","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e95c98e0a1d852d378eeca","27m 55s","$32.50/hr","$15.13","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e925b8be625d0fc2a5b6f9","1h 26m 35s","$32.50/hr","$46.91","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e89c81ffdb5bb0f7b8cca9","-","-","$100.00","missionReward","-","processed"
"Sep 17, 2024","66e8e40fbbb8b2c0ae1e6858","-","-","$140.00","missionReward","-","processed"
"Sep 17, 2024","66dfee9dbd439d000d95785c","3h 25m 44s","$32.50/hr","$111.45","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e9039b9c919388cc76a12f","1h 25m 8s","$32.50/hr","$46.12","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e8dd9f4543116e5b4b9808","2h 43m 6s","$32.50/hr","$88.35","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e8c0d1ed696e88fd50cd2b","16m 54s","$9.75/hr","$2.75","overtimePay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e8c0d1ed696e88fd50cd2b","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e84ab82dcb6ae78f06db58","49m 48s","$9.75/hr","$8.09","overtimePay","mtlemur_astrologer","processed"
"Sep 17, 2024","66e84ab82dcb6ae78f06db58","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 16, 2024","66dfee9253894cfd6913e268","1h 0m 14s","$9.75/hr","$9.79","overtimePay","mtlemur_astrologer","processed"
"Sep 16, 2024","66dfee9253894cfd6913e268","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 15, 2024","66e7109f5214be9931d40e6c","1h 51m 23s","$9.75/hr","$18.10","overtimePay","mtlemur_astrologer","processed"
"Sep 15, 2024","66e7109f5214be9931d40e6c","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Sep 15, 2024","66e667a1f8024d5890dc5750","50m 9s","$9.75/hr","$8.15","overtimePay","mtlemur_astrologer","processed"
"Sep 15, 2024","66e667a1f8024d5890dc5750","3h 30m ","$32.50/hr","$113.75","prepay","mtlemur_astrologer","processed"
"Sep 14, 2024","66dd209d4304bdf5bfa3a1b3","1h 52m 24s","$9.75/hr","$18.27","overtimePay","mtlemur_astrologer","processed"
"Sep 14, 2024","66dd209d4304bdf5bfa3a1b3","3h ","$32.50/hr","$108.88","prepay","mtlemur_astrologer","processed"
"Sep 14, 2024","66dbdedf1b1d60e44a6014dc","1h 54m 4s","$9.75/hr","$18.54","overtimePay","mtlemur_astrologer","processed"
"Sep 14, 2024","66dbdedf1b1d60e44a6014dc","3h 30m ","$32.50/hr","$113.75","prepay","mtlemur_astrologer","processed"
"Sep 13, 2024","66dd209c02d389f3da336bdf","1h 20m 52s","$9.75/hr","$13.14","overtimePay","mtlemur_astrologer","processed"
"Sep 13, 2024","66dd209c02d389f3da336bdf","3h ","$32.50/hr","$108.88","prepay","mtlemur_astrologer","processed"
"Sep 12, 2024","66e3f1b5ec0dfa1bdd222653","3h 30m 44s","$35.00/hr","$122.93","hubstaffOperation","-","processed"
"Sep 11, 2024","66e2a09221536906bfefba90","6h 58m 32s","$35.00/hr","$244.14","hubstaffOperation","-","processed"
"Sep 10, 2024","66dfcd44ab32b30c7a35e98d","2m 16s","$9.75/hr","$0.37","overtimePay","Geranium Yellow","processed"
"Sep 10, 2024","66dfcd44ab32b30c7a35e98d","30m ","$32.50/hr","$16.25","prepay","Geranium Yellow","processed"
"Sep 10, 2024","66dfafbf48b66af57bdbfada","29m 27s","$32.50/hr","$15.96","prepay","Geranium Yellow","processed"
"Sep 10, 2024","66df953748508aa8a138ca07","29m 25s","$32.50/hr","$15.93","prepay","Geranium Yellow","processed"
"Sep 10, 2024","66df8d1887da14567953b27c","28m 25s","$32.50/hr","$15.40","prepay","Geranium Yellow","processed"
"Sep 10, 2024","66df854a0bc12b85a36e5acd","29m 39s","$32.50/hr","$16.06","prepay","Geranium Yellow","processed"
"Sep 10, 2024","66e1502bc8a2b21ba3e3a8f9","4h 59m 28s","$35.00/hr","$174.69","hubstaffOperation","-","processed"
"Sep 9, 2024","66df79dfbc7bb92f9b8724f4","29m 22s","$32.50/hr","$15.91","prepay","Geranium Yellow","processed"
"Sep 9, 2024","66df62624daf460db1135ed8","29m 44s","$32.50/hr","$16.11","prepay","Geranium Yellow","processed"
"Sep 9, 2024","66df58dd4ab91d199edc7d00","29m 11s","$32.50/hr","$15.82","prepay","Geranium Yellow","processed"
"Sep 9, 2024","66df55a70c047a1b6887d5dc","29m 17s","$32.50/hr","$15.87","prepay","Geranium Yellow","processed"
"Sep 9, 2024","66df4b558d462529ae0a24fd","-","-","$15.99","prepay","-","processed"
"Sep 9, 2024","66df449a8d462529ae585765","-","-","$16.14","prepay","-","processed"
"Sep 9, 2024","66df3c338d462529ae902040","-","-","$15.74","prepay","-","processed"
"Sep 9, 2024","66df2e13fd9b772e24906134","29m 27s","$32.50/hr","$15.96","prepay","Geranium Yellow","processed"
"Sep 9, 2024","66de32eebacddd8c09904ef8","29m 31s","$32.50/hr","$16.00","prepay","Geranium Yellow","processed"
"Sep 8, 2024","66ddf8a11d137b5ec3e22a7f","58m 41s","$35.00/hr","$34.24","prepay","or_rlhf_pilot","processed"
"Sep 8, 2024","66ddf89f50a153a808f83d2d","43m 32s","$35.00/hr","$25.39","prepay","or_rlhf_pilot","processed"
"Sep 8, 2024","66de06198d462529ae03d8d8","-","-","$31.39","prepay","-","processed"
"Sep 8, 2024","66ddde73a8b69787c4543eb5","58m 26s","$35.00/hr","$34.09","prepay","or_rlhf_pilot","processed"
"Sep 8, 2024","66dcf0378d462529aed3fbed","-","-","$33.41","prepay","-","processed"
"Sep 7, 2024","66dcc4e356c70e2a6651747e","20m 36s","$35.00/hr","$12.02","prepay","or_rlhf_pilot","processed"
"Sep 7, 2024","66dcc4e758eb9af6cf5b6b7e","30m 47s","$35.00/hr","$17.96","prepay","or_rlhf_pilot","processed"
"Sep 7, 2024","66dcb9f58d462529ae061009","-","-","$34.47","prepay","-","processed"
"Sep 7, 2024","66dcabd18d462529ae6a18e1","-","-","$25.65","prepay","-","processed"
"Sep 6, 2024","66da671825fa7e4683aa0899","28m 25s","$32.50/hr","$15.40","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66da65ef8830fe52e08ffcc7","29m 3s","$32.50/hr","$15.74","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66da65ea9c63798cebcca645","27m 49s","$32.50/hr","$15.07","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66da65e98fa49514a3e37c7e","29m 38s","$32.50/hr","$16.06","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66da65e53b33ba3ac1e3ee7f","26m 8s","$32.50/hr","$14.16","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66da65e2cf12e91aa89fbb21","29m 16s","$32.50/hr","$15.86","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66db344f8d462529aebdf16e","-","-","$15.95","prepay","-","processed"
"Sep 6, 2024","66da221811808b8868fcfd4c","29m 26s","$32.50/hr","$15.95","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66db13498d462529aec2ec0d","-","-","$15.87","prepay","-","processed"
"Sep 6, 2024","66da221136af439a891d2d39","29m 34s","$32.50/hr","$16.02","prepay","Geranium Yellow","processed"
"Sep 6, 2024","66d9d600771cca114cad00de","28m 32s","$32.50/hr","$15.46","prepay","Geranium Yellow","processed"
"Sep 5, 2024","66da3c458d462529aed03ad1","-","-","$15.95","prepay","-","processed"
"Sep 5, 2024","66da1ff88d462529aec9dd1b","-","-","$15.23","prepay","-","processed"
"Sep 5, 2024","66da121a8d462529ae4fa019","-","-","$15.89","prepay","-","processed"
"Sep 5, 2024","66d8eb17db4b2acf7cf551ac","40m ","$35.00/hr","$23.33","prepay","Gong Council","processed"
"Aug 30, 2024","66d2d03fe7e1741d2f2b4931","4h 3m 18s","$35.00/hr","$141.92","hubstaffOperation","-","processed"
"Aug 29, 2024","66d17de8aa5c8ff8782b065b","10h 6m 28s","$35.00/hr","$353.77","hubstaffOperation","-","processed"
"Aug 28, 2024","66d02c90e5d979f69ee60fed","4h 57m 20s","$35.00/hr","$173.44","hubstaffOperation","-","processed"
"Aug 27, 2024","66cedb9d8127e2eac707ea30","6h 1m 4s","$35.00/hr","$210.62","hubstaffOperation","-","processed"
"Aug 26, 2024","66cd8aafc8c3bf8c68e8760e","6h 15m 28s","$35.00/hr","$219.02","hubstaffOperation","-","processed"
"Aug 25, 2024","66cc37d66ce3b51d1a5002ea","4h 23m 7s","$35.00/hr","$153.48","hubstaffOperation","-","processed"
"Aug 24, 2024","66cae5c568a7f8364b2cffe7","4h 17m 38s","$35.00/hr","$150.29","hubstaffOperation","-","processed"
"Aug 21, 2024","66c3651f470f7068cec07b9b","11m 21s","$10.50/hr","$1.99","trainingTask","vertigo_style_eval","processed"
"Aug 19, 2024","66c35fac0e609ec6d81daf73","16m 17s","$10.50/hr","$2.85","trainingTask","vertigo_style_eval","processed"
"Aug 19, 2024","66c3578eeab42f980696efd4","12m 54s","$10.50/hr","$2.26","trainingTask","vertigo_style_eval","processed"
"Aug 17, 2024","66c1095a8d462529ae5f7f4f","-","-","$11.48","prepay","-","processed"
"Aug 17, 2024","66c100b98d462529ae63df8f","-","-","$11.44","prepay","-","processed"
"Aug 17, 2024","66c0fa158d462529aec00e79","-","-","$11.22","prepay","-","processed"
"Aug 16, 2024","66bfcda79f6b5b65710a5ff9","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 16, 2024","66bf9707c7f71844bbb6e657","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 16, 2024","66be99b65320caebbf54104e","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 15, 2024","66be74168a855f33acf4f81c","2h 20m 15s","$32.50/hr","$75.98","prepay","vertigo_code_assistant_v2","processed"
"Aug 15, 2024","66be12e60a663c21cde13bb3","1h ","$32.50/hr","$32.50","prepay","vertigo_code_assistant_v2","processed"
"Aug 15, 2024","66bd601d7e8ef8c2f24153df","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 14, 2024","66bd2dceb138d67bb5064fad","2h 21m 2s","$32.50/hr","$76.40","prepay","vertigo_code_assistant_v2","processed"
"Aug 14, 2024","66bcf85501a9d6e163eae1dd","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 13, 2024","66bbd8088f64aa2768c87bb8","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 13, 2024","66bb85e02314a9d857c3d459","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 13, 2024","66bade5183afb7c9b98e0d92","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 10, 2024","66b6840161bafc637bdd4067","-","-","$60.00","missionReward","-","processed"
"Aug 10, 2024","66b7d36b8c159417d1e39eee","2h 25m 47s","$32.50/hr","$78.97","prepay","vertigo_code_assistant_v2","processed"
"Aug 10, 2024","66b7b12b8cc2a032a0703acb","2h 25m 41s","$32.50/hr","$78.92","prepay","vertigo_code_assistant_v2","processed"
"Aug 10, 2024","66b78ea6d5b35f51acaca66d","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 9, 2024","66b6a55ff20fdfdc67e5fab0","2h 30m ","$32.50/hr","$81.25","prepay","vertigo_code_assistant_v2","processed"
"Aug 9, 2024","66b67fa8566b516f810f61c8","2h 18m 41s","$32.50/hr","$75.13","prepay","vertigo_code_assistant_v2","processed"
"Aug 9, 2024","66b64e19ce759003c2e4acff","39m 38s","$32.50/hr","$21.48","prepay","code v code","processed"
"Aug 9, 2024","66b64408f1c91bb5d5aee0fe","38m 37s","$32.50/hr","$20.92","prepay","code v code","processed"
"Aug 9, 2024","66b639e37c001b36ed33f1e0","39m ","$32.50/hr","$21.13","prepay","code v code","processed"
"Aug 9, 2024","66b62fb0a195d46dbcf20101","39m 5s","$32.50/hr","$21.17","prepay","code v code","processed"
"Aug 8, 2024","66b5517edea8b1d62112fcd3","39m 17s","$32.50/hr","$21.28","prepay","code v code","processed"
"Aug 8, 2024","66b545ce8233e3354be410c3","35m 26s","$32.50/hr","$19.19","prepay","code v code","processed"
"Aug 8, 2024","66b53d1cbacb40a063ba806a","39m 33s","$32.50/hr","$21.42","prepay","code v code","processed"
"Aug 8, 2024","66b5335be64c3916bbac81aa","39m 29s","$32.50/hr","$21.39","prepay","code v code","processed"
"Aug 8, 2024","66b529f2d46369ac887c8e1d","35m 43s","$32.50/hr","$19.35","prepay","code v code","processed"
"Aug 8, 2024","66b50a58d8733013307b8629","39m 45s","$32.50/hr","$21.53","prepay","code v code","processed"
"Aug 8, 2024","66b500524ae2deb51333bf79","39m 36s","$32.50/hr","$21.45","prepay","code v code","processed"
"Aug 8, 2024","66b4f62694269337a772269c","37m 34s","$32.50/hr","$20.35","prepay","code v code","processed"
"Aug 8, 2024","66b4e96e9dc7822d3cb614cb","39m 29s","$32.50/hr","$21.39","prepay","code v code","processed"
"Aug 8, 2024","66b4e024d2ed982f540d0780","36m 13s","$32.50/hr","$19.63","prepay","code v code","processed"
"Aug 7, 2024","66b272d9c62d8739a9fa17f2","-","-","$80.00","missionReward","-","processed"
"Aug 7, 2024","66b3c37d8f48ffab3acc2e40","21m 1s","$32.50/hr","$11.39","prepay","code v code","processed"
"Aug 7, 2024","66b3be877f81f30d8b5412db","30m 9s","$32.50/hr","$16.33","prepay","code v code","processed"
"Aug 7, 2024","66b3b7646e2abf6da826960f","34m 54s","$32.50/hr","$18.91","prepay","code v code","processed"
"Aug 7, 2024","66b3aed6f393aee2222e5de9","35m 47s","$32.50/hr","$19.39","prepay","code v code","processed"
"Aug 7, 2024","66b3a46fd925b6cc1989e3e9","39m ","$32.50/hr","$21.13","prepay","code v code","processed"
"Aug 7, 2024","66b39a6ed43f7e42a888712b","33m 45s","$32.50/hr","$18.29","prepay","code v code","processed"
"Aug 4, 2024","66aee2bf30118198d2c6ee5a","-","-","$150.00","missionReward","-","processed"
"Aug 4, 2024","66af307475f3dcbeda7588dd","1h 10m 47s","$32.50/hr","$38.35","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 4, 2024","66af1f8f7450a1a24a9fc236","1h 8m 25s","$32.50/hr","$37.07","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 4, 2024","66af0f163227caef62290165","1h 3m 9s","$32.50/hr","$34.21","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 4, 2024","66aeff467c001a7bd3f50cb7","1h 9m 45s","$32.50/hr","$37.78","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 4, 2024","66add6cb315550a402195d6f","-","-","$200.00","missionReward","-","processed"
"Aug 4, 2024","66aee97906f052c815977991","1h 10m 6s","$32.50/hr","$37.98","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 4, 2024","66aed0d324b1f0225cc214f0","1h 13m 23s","$32.50/hr","$39.75","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 3, 2024","66aeb964ec2ef14be44dcae7","1h 7m 30s","$32.50/hr","$36.56","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 3, 2024","66aea4e98462019acdbbb911","55m 10s","$32.50/hr","$29.88","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 3, 2024","66ae952517659fe74e3ca4ef","59m 52s","$32.50/hr","$32.43","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 3, 2024","66ae80162a28b9fd2b623c76","59m 10s","$32.50/hr","$32.05","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 3, 2024","66ae5c71b91f0fc5691f6e61","59m 1s","$32.50/hr","$31.97","prepay","vertigo_code_debug_and_env_setup","processed"
"Aug 2, 2024","66ac6234c1bf5067d9a770bd","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Aug 1, 2024","66ac13e841328a7bc1cabd1f","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Aug 1, 2024","66abf608bea0445c47bd2267","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Aug 1, 2024","66abd750d16bf99615385897","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Aug 1, 2024","66abbe7eaf971704e84c8807","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Aug 1, 2024","66aba24c548866a5f987bb39","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 31, 2024","66a97e58f9e6d64426fbd953","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 30, 2024","66a959a9e0c5515b04bfbffc","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 30, 2024","66a92b9563e453cc35ea66d5","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 30, 2024","66a859bf4362ca3c220e4a76","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 30, 2024","66a8380f4534be7c4e1b4caf","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 29, 2024","66a810b9cae0be68438c3119","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 29, 2024","66a7f4b26b08cdf2c44ba8a9","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 29, 2024","66a7a53def2cda28a43a66d8","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 28, 2024","66a676251aee01f92616c8ad","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 28, 2024","66a5d465d17c4658d01c54d8","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 28, 2024","66a5b4d55339a91174c4d4f2","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 27, 2024","66a52e7be3c670411f2cead6","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 27, 2024","66a48d434ff3807a8c82d654","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 27, 2024","66a476eafae329be69b90539","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 26, 2024","66a32f693f6a66183df3d194","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 25, 2024","66a2e1eb7be54230492219f9","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 25, 2024","66a2c678e6d67481b2a807d9","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 25, 2024","66a1baca7ae47f7b35e05d35","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 24, 2024","669f20dd0b3eb03c5dac510b","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 24, 2024","66a15213fd5eb7f8da5f3d3d","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 23, 2024","66a00f9b4ae344efbe6f5bed","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 23, 2024","669fec5d0ed476eaaeb8b614","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 23, 2024","669fd1e88f0b4af33819f441","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
